3.1654 3.3849
4.4766 3.8308
0.7611 4.6085
2.7058 3.6646
4.8712 3.4467
3.4449 4.28
2.7522 4.5558
5.2767 4.014
5.1144 3.8186
4.9109 4.0137
1.098 4.2609
1.1868 3.4573
2.8212 4.5355
5.4771 3.6561
5.5141 3.9473
4.8352 4.4129
5.0341 4.0536
1.0012 4.1233
2.0889 4.6573
3.3369 4.7904
5.3041 4.3862
5.5284 4.4651
1.0103 4.7705
1.1418 3.3653
5.3429 3.6973
3.3947 4.3295
4.9883 3.4881
3.0571 2.2302
1.1698 4.4049
2.9333 4.7174
2.7673 4.5941
5.3603 3.2769
4.7697 4.1511
5.8385 4.0837
2.9742 4.7775
5.0292 4.6738
1.0444 3.9042
5.5997 4.4073
0.9254 4.5186
4.222 4.3442
3.4097 3.6716
2.7011 4.6083
5.305 2.9614
4.4834 3.3338
4.852 4.5854
5.411 3.7013
0.9101 3.5767
4.5702 3.2744
4.2721 4.03
1.0007 4.4937
0.9035 4.379
4.5404 3.9124
3.1279 3.3456
5.0488 4.0327
4.8457 4.0284
2.823 4.2776
5.6386 3.1736
5.0673 4.4028
4.9684 4.5456
3.9821 4.2681
3.1856 3.7668
5.2592 4.2429
5.2464 3.9414
4.6027 4.03
3.2784 4.1566
3.1623 3.5824
3.1012 4.2443
4.5574 3.9461
2.4097 4.4367
2.6821 3.5132
4.7402 3.8712
5.0285 3.799
5.7294 4.0198
2.942 3.6839
4.9264 4.852
1.1176 3.7339
0.9758 4.1539
4.809 2.8785
3.3407 3.8689
4.8225 4.13
3.6868 3.5705
2.9325 3.2407
5.7106 3.1783
5.4507 3.9943
1.1982 4.2141
1.0066 4.7764
4.3716 3.7573
4.3017 3.6531
5.6057 4.181
1.1374 3.4447
3.1665 4.4231
4.9011 4.827
3.0949 3.6362
5.0508 4.133
0.9678 4.893
4.7868 3.5887
4.5122 3.6611
2.8057 3.61
4.9214 3.6995
4.7627 3.9375
4.9471 4.0981
2.7817 4.151
3.0278 4.3305
3.2474 4.5874
1.0077 4.072
5.4934 4.1429
3.0496 3.481
3.0053 3.1831
5.2766 4.0612
4.0768 4.1374
4.9549 3.8413
4.5259 3.9122
5.1537 3.332
2.8684 3.7162
0.8939 4.407
5.6872 3.5537
3.481 4.0458
1.1023 3.7201
5.2692 4.5195
0.8538 3.9809
0.9631 4.1045
3.2808 4.1916
4.9764 3.9777
3.4379 2.9044
5.1748 4.1806
2.9394 3.4152
5.1734 3.5529
4.8181 3.5397
4.8869 4.2301
5.629 4.3392
2.7421 4.2502
2.6126 4.4804
3.2117 3.3251
4.9948 4.1011
5.5071 3.0247
3.6566 3.427
3.4487 3.9924
0.9507 3.9974
5.518 4.0827
2.9529 3.6996
5.065 4.3934
4.7713 3.9823
4.833 2.7657
2.893 3.4873
3.456 4.1414
5.2727 4.1017
4.5923 3.9657
5.529 4.1871
0.9841 4.8589
2.5828 4.6429
5.4123 4.565
2.9229 3.4659
5.0159 4.4292
2.8953 3.927
5.2695 4.4847
5.5306 3.2134
3.2055 4.4503
3.6669 3.9961
3.225 4.1517
3.3599 2.9705
5.0428 3.9667
5.0567 4.0462
2.838 5.2492
5.4028 2.8191
4.6582 4.7425
4.3677 4.3536
4.4199 4.5562
4.5298 4.8723
2.6148 3.8665
4.8683 3.9348
5.5684 4.2624
1.0001 4.772
3.1619 3.9041
5.0754 4.2922
3.4182 4.3802
3.0963 3.2212
3.1227 3.4437
5.7958 4.2402
2.6899 3.8518
4.5411 3.91
4.5811 4.6373
2.8206 5.2087
3.0948 4.1377
5.0201 4.3273
3.1402 3.5668
1.2087 4.0289
4.8946 3.093
2.5448 3.841
5.2433 3.7538
5.6792 4.4593
3.1437 4.3405
2.5219 4.9746
0.9406 4.0669
1.1157 4.2461
4.9928 3.9746
5.1612 3.6863
0.644 3.937
0.8716 3.5312
5.037 5.255
3.1493 3.2683
5.313 3.9501
3.3415 4.2509
4.138 4.545
3.0329 4.0945
3.092 4.0959
2.5994 4.2744
4.6555 3.5785
3.428 4.4626
0.8835 4.3983
4.8258 5.3236
5.1681 4.6182
4.9952 4.6299
4.6944 3.7158
0.95 4.5394
2.9154 3.999
3.1106 3.4155
5.373 2.8737
5.3227 4.2441
1.0016 4.3048
3.3647 3.4567
4.9228 3.5546
2.8283 4.5256
4.3777 2.8883
2.6814 4.9463
2.8933 3.6018
5.4881 3.9332
2.9763 3.6902
0.9196 4.9425
3.2993 3.4309
2.8881 3.3268
5.4902 3.0064
2.9352 4.0376
0.9867 3.8514
3.3821 3.8463
2.9641 3.8853
4.2392 3.7534
0.9465 3.6307
5.1771 4.035
5.4939 4.6772
2.8888 3.7332
1.149 3.7643
5.2186 4.3845
5.2939 4.5754
4.1341 3.4611
3.149 3.279
4.6786 3.1987
0.9572 3.7706
1.3772 4.7892
2.6234 4.0088
5.8945 4.166
4.8751 3.7698
2.9031 3.4822
2.9384 4.0832
2.4503 4.0665
4.9544 4.0768
0.7213 3.499
0.9493 3.1213
3.0126 3.9336
5.1881 4.2606
1.332 4.7775
2.8081 3.9704
0.7154 3.9706
3.0485 3.6468
3.7136 3.556
5.1198 3.3239
4.8216 3.5328
3.2582 3.8181
2.9678 4.2889
2.4949 4.8639
4.5696 4.097
0.7349 4.1652
3.8143 4.5582
1.1333 4.3634
4.9825 4.2045
2.8601 4.0841
3.6147 3.5777
4.5534 3.9244
5.2465 4.2964
0.7387 3.4409
3.2752 3.9267
5.1831 4.1002
5.2889 4.297
4.7919 3.862
4.5459 3.762
2.9286 3.489
4.9476 3.9766
1.5276 4.1878
4.6421 4.3867
2.7351 4.1831
1.2263 3.7808
0.6025 4.366
0.9209 4.3533
4.6915 2.8895
5.1245 3.9978
5.4439 3.9702
3.014 4.1309
1.2126 3.7126
2.9033 4.3311
0.7421 3.7247
5.0493 3.704
1.1983 4.3622
2.5002 4.4212
3.1493 3.6508
3.5522 3.0189
5.5442 4.4887
0.8392 3.4083
4.2547 5.1818
3.2741 3.6164
1.0527 3.7992
4.1409 3.0426
2.8108 4.3897
4.9545 4.6357
5.1394 5.1478
2.6433 3.9272
5.1968 3.2871
3.0363 4.4906
4.4595 3.8679
3.4049 4.4939
3.1519 3.0761
2.981 4.4711
4.8262 3.227
3.3105 3.0764
3.06 4.8103
1.2882 3.9629
5.4383 3.652
1.2856 5.0409
5.0577 4.1248
5.2873 4.3598
5.1058 4.1738
2.8901 4.1699
5.0149 3.7761
0.6828 4.6515
2.9109 3.6121
5.3584 4.5454
4.5785 3.7879
5.1736 3.9062
5.5506 3.873
0.9979 3.7499
5.2291 4.707
3.5022 5.2736
3.3648 3.8305
0.7682 4.7466
5.0011 3.9875
3.2108 4.0082
2.8071 3.9037
1.1235 4.6679
5.3035 2.8908
5.0438 4.5501
5.194 3.7497
4.6613 2.9135
5.4902 3.3699
4.4887 3.7123
5.1633 3.7682
2.9127 4.3386
5.1225 4.0616
0.8416 3.5341
5.097 3.8484
4.1906 4.9474
0.9729 3.755
3.6214 4.1164
4.6543 3.6491
5.4143 4.6464
1.022 4.0965
5.1031 4.9975
4.6988 4.1799
4.7653 3.3628
4.3214 4.1723
3.4677 3.4472
3.5345 3.5322
1.19 4.1049
0.8246 3.483
2.7613 3.8551
4.6895 3.9291
4.0661 3.4515
3.1734 4.6754
4.5436 3.6242
0.9645 2.9589
4.957 3.9742
3.1666 4.3171
4.8902 4.0138
0.7495 4.5262
5.0719 4.2075
3.0198 3.1873
4.5981 4.2834
2.9111 3.9991
4.4086 4.1939
5.0469 4.28
5.4547 3.1546
4.8995 3.5117
6.0475 3.3004
2.884 4.6561
5.5348 4.2302
1.197 3.9447
2.9208 4.5118
4.9792 3.0601
2.873 3.4456
2.8296 4.0058
1.0744 4.223
2.93 3.913
3.3283 4.0387
4.6272 3.762
4.7915 4.4167
3.1248 3.6153
2.621 4.5781
4.7726 4.3268
3.3571 4.2704
5.0543 4.3873
0.9787 2.7082
1.193 4.4833
5.0627 3.6256
1.0927 3.657
1.2713 3.6438
4.981 3.1023
3.3347 4.0862
2.677 4.1773
5.1108 4.216
4.4402 4.8017
3.2424 4.1488
3.1711 4.306
5.0346 4.0085
3.0556 3.5946
3.0948 4.1141
5.1639 3.8605
2.9051 4.1832
5.2045 4.5641
0.8469 4.2311
1.0168 3.8673
4.6974 3.8947
3.3245 3.1904
4.9871 3.2427
5.1189 3.6338
0.681 3.4455
3.2338 3.5537
2.3823 3.5042
2.6818 4.4415
4.6647 4.3294
2.8513 4.6737
1.4172 3.9643
2.7988 3.9579
3.2862 4.0409
1.342 4.602
4.1959 4.5682
1.2648 3.6172
1.0422 4.223
2.9659 4.1446
0.8855 4.1563
5.3763 4.1304
4.7979 3.8967
3.1445 3.7926
2.8304 4.8333
4.7357 3.5897
1.0942 4.0179
4.6167 4.5772
2.4404 4.0553
5.3407 3.724
4.7093 3.8761
2.5641 4.1726
5.5151 3.8306
3.4127 3.6304
4.6455 5.0863
2.728 4.4278
2.8577 3.9651
5.4471 3.5472
5.0491 4.6144
5.0687 3.4301
5.2026 4.2618
2.8341 3.4102
5.184 4.1957
5.1773 3.6695
1.0422 3.9316
3.1061 3.4632
2.8503 3.5865
5.7043 4.543
1.0196 3.7514
3.128 3.846
4.5021 3.9198
0.6728 4.9975
3.1234 3.4927
1.1381 3.5623
4.338 3.5833
1.0512 3.6688
0.9514 3.7226
4.7476 3.3507
5.3501 3.6278
0.9033 4.5204
1.2982 4.3518
4.6507 3.9855
5.2804 3.8763
5.7031 4.1011
0.7648 5.2418
4.2416 4.0762
4.9642 4.1004
6.0255 3.3242
5.3024 3.9224
